"id,""vin"",""start_timestamp"",""start_battery_level"",""start_battery_range"",""end_timestamp"",""end_battery_level"",""end_battery_range"",""latitude"",""longitude"",""charge_amps"",""charge_status"",""updated_at"",""charge_address"""
"10872,""LRW3F7FJ5MC387490"",""2022-09-27 00:12:29"",28,73.29,""2022-09-27 00:12:29"",28,73.29,51.438603,-0.968879,16,True,NULL,""160 Basingstoke Rd, Reading RG2 0HJ, UK"""
"10873,""LRW3F7FA8MC335335"",""2022-09-27 00:39:07"",13,32.44,""2022-09-27 11:24:08"",88,221.29,51.657223,-0.401266,16,True,NULL,""16 Rosslyn Rd, Watford WD18 0JZ, UK"""
"10874,""LRW3F7FA9MC335389"",""2022-09-27 00:48:08"",99,253.05,""2022-09-27 00:54:09"",100,255.61,51.371111,-0.039783,32,True,NULL,""16 Colin Cl, Croydon CR0 8QD, UK"""
"10875,""LRW3F7FSXNC505348"",""2022-09-27 00:51:16"",99,268.5,""2022-09-27 00:57:19"",99,268.5,51.463709,-0.185133,32,True,NULL,""8a Juniper Dr, London SW18 1TW, UK"""
"10876,""LRW3F7FS2NC506817"",""2022-09-27 00:54:32"",94,250.07,""2022-09-27 01:33:32"",99,268.5,51.579893,-0.199414,32,True,NULL,""89 Templars Ave, London NW11 0NR, UK"""
"10877,""LRW3F7FS8NC505736"",""2022-09-27 01:12:28"",8,20.8,""2022-09-27 01:30:29"",61,163.1,51.502405,-0.001534,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10878,""LRW3F7FS0NC505472"",""2022-09-27 01:18:12"",38,103.02,""2022-09-27 01:33:11"",73,197.06,51.56365,-0.222575,16,True,NULL,""Gladstone Park Gardens (Stop SD), London NW2 6JR, UK"""
"10879,""LRW3F7FJ3MC387486"",""2022-09-27 01:33:08"",17,44.37,""2022-09-27 01:51:09"",53,138.46,51.502321,-0.001814,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10880,""LRW3F7FS8NC505736"",""2022-09-27 01:36:30"",66,175.86,""2022-09-27 01:57:32"",93,249.14,51.502414,-0.001539,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10881,""LRW3F7FS8NC502948"",""2022-09-27 01:51:10"",71,190.05,""2022-09-27 03:42:13"",99,268.05,51.526472,-0.283601,8,True,NULL,""152 Dukes Rd, London W3 0SL, UK"""
"10882,""LRW3F7FS0NC505472"",""2022-09-27 01:51:13"",74,200.37,""2022-09-27 02:24:15"",84,226.83,51.526446,-0.283558,16,True,NULL,""152 Dukes Rd, London W3 0SL, UK"""
"10883,""LRW3F7FJ3MC387486"",""2022-09-27 01:57:14"",59,152.11,""2022-09-27 02:18:10"",94,243.31,51.502237,-0.001799,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10884,""LRW3F7FA8MC335397"",""2022-09-27 01:57:24"",44,110.93,""2022-09-27 02:15:21"",86,220.34,51.502383,-0.001801,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10885,""LRW3F7FS3NC505739"",""2022-09-27 02:00:26"",27,72.35,""2022-09-27 03:15:20"",99,268.5,51.561937,-0.220669,16,True,NULL,""414 Edgware Rd, London NW2 6ND, UK"""
"10886,""LRW3F7FS8NC505736"",""2022-09-27 02:03:29"",95,253.87,""2022-09-27 02:15:29"",100,268.05,51.502433,-0.001522,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10887,""LRW3F7FS0NC503009"",""2022-09-27 02:42:22"",99,267.15,""2022-09-27 02:45:22"",99,267.15,51.564131,-0.091508,16,True,NULL,""2A Lordship Park, London N16 5UD, UK"""
"10888,""LRW3F7FS7NC503167"",""2022-09-27 02:51:27"",16,42.08,""2022-09-27 03:30:29"",93,249.18,51.478158,-0.515681,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10889,""LRW3F7FS0NC505472"",""2022-09-27 03:00:13"",80,216.43,""2022-09-27 07:39:18"",97,260.86,51.623327,-0.388735,10,True,NULL,""22 Muirfield Rd, Watford WD19 6LN, UK"""
"10890,""LRW3F7FS9NC502943"",""2022-09-27 03:09:21"",37,98.81,""2022-09-27 03:48:20"",99,266.16,51.506611,-0.222277,16,True,NULL,""1074 Ariel Way, London W12 7GB, UK"""
"10891,""LRW3F7FS8NC502951"",""2022-09-27 03:30:09"",74,197.17,""2022-09-27 04:00:11"",99,266.2,51.510894,-0.460422,16,True,NULL,""197 Horton Rd, West Drayton UB7 8JD, UK"""
"10892,""LRW3F7FS8NC505350"",""2022-09-27 03:30:11"",18,48.69,""2022-09-27 10:27:15"",99,268.05,51.718444,-0.024289,32,True,NULL,""24 Cassandra Gate, Cheshunt, Waltham Cross EN8 0XE, UK"""
"10893,""LRW3F7FS4NC502798"",""2022-09-27 03:45:09"",35,88.97,""2022-09-27 03:54:09"",41,106.86,51.458751,-0.209126,16,True,NULL,""1 Upper Richmond Rd, London SW15 2RB, UK"""
"10894,""LRW3F7FSXNC505348"",""2022-09-27 04:21:20"",99,268.03,""2022-09-27 04:27:20"",99,268.5,51.463709,-0.185133,32,True,NULL,""8a Juniper Dr, London SW18 1TW, UK"""
"10895,""LRW3F7FS0NC502801"",""2022-09-27 04:42:15"",24,62.54,""2022-09-27 05:33:20"",100,262.47,51.356635,-0.116762,16,True,NULL,""Airport House, Croydon CR0 4RS, UK"""
"10896,""LRW3F7FA8MC335397"",""2022-09-27 04:45:21"",74,189.66,""2022-09-27 05:06:23"",97,248.45,51.488402,-0.38877,16,True,NULL,""FJQ6+9F, Hounslow TW5 9NA, UK"""
"10897,""LRW3F7FS4NC502798"",""2022-09-27 05:36:13"",23,58.92,""2022-09-27 06:00:15"",85,220.81,51.871755,0.193447,16,True,NULL,""The Welcome Break Services, Bishop s Stortford CM23 5QZ, UK"""
"10898,""LRW3F7FA2MC335315"",""2022-09-27 05:39:32"",70,178.38,""2022-09-27 05:45:35"",80,203.63,51.47808,-0.515912,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10899,""LRW3F7FS0NC503009"",""2022-09-27 06:06:30"",99,267.15,""2022-09-27 06:09:34"",99,267.15,51.564131,-0.091508,16,True,NULL,""2A Lordship Park, London N16 5UD, UK"""
"10900,""LRW3F7FSXNC502868"",""2022-09-27 06:21:25"",100,266.63,""2022-09-27 06:27:23"",100,268.05,51.523917,0.05427,16,True,NULL,""65 Monmouth Rd, London E6 3QS, UK"""
"10901,""LRW3F7FS6NC505475"",""2022-09-27 06:24:15"",19,50.62,""2022-09-27 06:57:14"",78,205.92,51.510905,-0.460454,16,True,NULL,""197 Horton Rd, West Drayton UB7 8JD, UK"""
"10902,""LRW3F7FA3MC335338"",""2022-09-27 06:39:08"",45,113.52,""2022-09-27 07:03:08"",99,249.86,52.168108,0.108887,16,True,NULL,""5495+6H Cambridge, UK"""
"10903,""LRW3F7FA1MC335306"",""2022-09-27 06:48:22"",67,169.21,""2022-09-27 07:27:29"",69,176.37,51.749856,0.502231,10,True,NULL,""51 Candytuft Rd, Springfield, Chelmsford CM1 6YS, UK"""
"10904,""LRW3F7FS6NC503161"",""2022-09-27 07:12:47"",100,266.68,""2022-09-27 07:21:38"",100,267.15,51.473089,-0.075162,22,True,NULL,""13 Walmer Castle Ct, London SE15 5NQ, UK"""
"10905,""LRW3F7FS0NC505472"",""2022-09-27 07:54:19"",96,259.91,""2022-09-27 09:18:32"",99,270.31,51.623315,-0.388791,10,True,NULL,""22 Muirfield Rd, Watford WD19 6LN, UK"""
"10906,""LRW3F7FA6MC335379"",""2022-09-27 08:00:31"",36,92.54,""2022-09-27 08:57:33"",99,251.05,51.917261,-0.497857,16,True,NULL,""Farm Elmers Gate, Sundon Rd, Houghton Regis, Luton LU4 9TX, UK"""
"10907,""LRW3F7FS5NC503166"",""2022-09-27 08:00:43"",28,72.11,""2022-09-27 09:06:39"",99,266.7,51.438032,0.268941,16,True,NULL,""C7Q9+6H Greenhithe, UK"""
"10908,""LRW3F7FS7NC502875"",""2022-09-27 08:15:44"",57,150.69,""2022-09-27 08:57:39"",99,264.08,51.559881,0.14817,16,True,NULL,""481 Wood Ln, Dagenham RM10 7RA, UK"""
"10909,""LRW3F7FS3NC502792"",""2022-09-27 08:42:11"",16,41.9,""2022-09-27 09:39:12"",88,232.68,51.40035,0.515145,16,True,NULL,""CG28+43 Rochester, UK"""
"10910,""LRW3F7FA3MC335310"",""2022-09-27 08:48:09"",69,172.04,""2022-09-27 09:57:07"",94,235.86,51.342259,0.574163,16,True,NULL,""26 Hempstead Valley Dr, Hempstead, Gillingham ME7 3PQ, UK"""
"10911,""LRW3F7FA5MC335387"",""2022-09-27 09:03:10"",88,224.94,""2022-09-27 09:03:10"",88,224.94,51.56862,-0.382646,32,True,NULL,""150 Torbay Rd, Harrow HA2 9QF, UK"""
"10912,""LRW3F7FS8NC502710"",""2022-09-27 09:03:25"",23,60.56,""2022-09-27 09:42:34"",99,265.57,52.594664,-1.180495,16,True,NULL,""HRV9+VR Leicester, UK"""
"10913,""LRW3F7FA5MC335387"",""2022-09-27 09:09:10"",89,226.47,""2022-09-27 09:57:11"",99,255.1,51.56862,-0.382646,32,True,NULL,""150 Torbay Rd, Harrow HA2 9QF, UK"""
"10914,""LRW3F7FJ7MC387488"",""2022-09-27 09:30:35"",29,74.69,""2022-09-27 16:51:49"",56,143.72,51.580245,-0.225444,10,True,NULL,""210 Hendon Way, London NW4 3NE, UK"""
"10915,""LRW3F7FS0NC503009"",""2022-09-27 09:39:31"",99,267.09,""2022-09-27 09:43:00"",99,268.05,51.564131,-0.091508,16,True,NULL,""2A Lordship Park, London N16 5UD, UK"""
"10916,""LRW3F7FS6NC505671"",""2022-09-27 09:51:47"",15,39.72,""2022-09-27 09:57:35"",25,65.55,52.216133,-1.504643,16,True,NULL,""13 Banbury Rd, Warwick CV35 0AA, UK"""
"10917,""LRW3F7FJ0MC298023"",""2022-09-27 09:54:28"",68,172.27,""2022-09-27 18:06:32"",100,256.1,51.912302,0.098825,10,True,NULL,""W36X+WG Ware, UK"""
"10918,""LRW3F7FAXMC335420"",""2022-09-27 10:21:41"",21,54.71,""2022-09-27 10:57:40"",99,253.1,51.478084,-0.515753,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10919,""LRW3F7FS8NC505476"",""2022-09-27 10:30:42"",53,141.4,""2022-09-27 10:45:45"",75,200.04,51.478084,-0.515659,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10920,""LRW3F7FS3NC502940"",""2022-09-27 10:45:19"",10,27.12,""2022-09-27 11:24:25"",91,241.14,51.506547,-0.221883,16,True,NULL,""Unit 1073 Ariel Way, London W12 7GB, UK"""
"10921,""LRW3F7FA1MC335354"",""2022-09-27 10:45:48"",38,96.11,""2022-09-27 11:06:48"",90,230.56,51.481311,-1.556098,16,True,NULL,""14/15 M4, Lambourn Woodlands, Hungerford RG17 7TY, UK"""
"10922,""LRW3F7FS8NC505476"",""2022-09-27 10:51:43"",84,224.63,""2022-09-27 11:06:45"",99,263.41,51.478084,-0.515659,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10923,""LRW3F7FS6NC505671"",""2022-09-27 10:54:45"",16,42.7,""2022-09-27 11:12:48"",70,186.21,52.219049,-1.501266,16,True,NULL,""DT, Banbury Rd, Ashorne, Leamington Spa CV35 0AA, UK"""
"10924,""LRW3F7FS4NC502798"",""2022-09-27 11:03:11"",48,126.54,""2022-09-27 11:06:12"",51,132.18,51.478147,-0.515977,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10925,""LRW3F7FS4NC502798"",""2022-09-27 11:12:10"",56,144.99,""2022-09-27 11:42:13"",99,259.74,51.478149,-0.515892,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10926,""LRW3F7FS4NC505734"",""2022-09-27 11:30:27"",69,181.36,""2022-09-27 11:57:31"",100,266.2,51.487153,0.023552,16,True,NULL,""Unit 11 Ramac Way, London SE7 7AX, UK"""
"10927,""LRW3F7FA3MC335338"",""2022-09-27 11:33:08"",41,102.88,""2022-09-27 11:39:07"",62,156.77,52.202243,-0.291593,16,True,NULL,""6P25+V9 Bedford, UK"""
"10928,""LRW3F7FSXNC502790"",""2022-09-27 11:33:17"",26,69.98,""2022-09-27 12:36:11"",60,158.41,51.534421,-0.080456,16,True,NULL,""232 Hoxton St, Whitmore Estate, London N1 5LX, UK"""
"10929,""LRW3F7FS8NC505803"",""2022-09-27 11:33:37"",36,95.07,""2022-09-27 12:09:28"",94,247.1,51.506476,-0.222219,16,True,NULL,""1074 Ariel Way, London W12 7GB, UK"""
"10930,""LRW3F7FS5NC505810"",""2022-09-27 11:51:27"",49,129.57,""2022-09-27 13:45:25"",56,148.48,51.573597,-0.364371,10,True,NULL,""6 Apple Grove, Harrow HA2 0FD, UK"""
"10931,""LRW3F7FS0NC502944"",""2022-09-27 12:09:12"",15,38.02,""2022-09-27 12:33:13"",76,198.75,51.502437,-0.001665,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10932,""LRW3F7FA3MC335369"",""2022-09-27 12:24:34"",27,68,""2022-09-27 12:57:51"",100,254.61,52.386496,0.664728,16,True,NULL,""Elveden Inn Brandon Road, Thetford IP24 3TP, UK"""
"10933,""LRW3F7FS2NC502797"",""2022-09-27 12:39:12"",17,45.39,""2022-09-27 12:51:09"",28,74.53,52.028346,-0.785006,16,True,NULL,""2 Bradwell Rd, Loughton, Milton Keynes MK5 8AJ, UK"""
"10934,""LRW3F7FS0NC502944"",""2022-09-27 12:39:15"",80,208.4,""2022-09-27 12:42:13"",84,218.51,51.502249,-0.001828,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10935,""LRW3F7FA0MC335359"",""2022-09-27 12:54:09"",62,158.48,""2022-09-27 13:36:10"",72,182.51,51.363402,-0.130436,31,True,NULL,""44 Gomshall Ave, Wallington SM6 8NY, UK"""
"10936,""LRW3F7FS4NC502946"",""2022-09-27 13:00:15"",98,258.84,""2022-09-27 13:09:12"",99,264.8,51.478059,-0.516017,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10937,""LRW3F7FS0NC503012"",""2022-09-27 13:00:37"",26,69.49,""2022-09-27 13:24:48"",84,224.56,57.110206,-2.092605,16,True,NULL,""21 Wellington Cir, Aberdeen AB12 3EU, UK"""
"10938,""LRW3F7FS7NC505940"",""2022-09-27 13:04:05"",21,55.76,""2022-09-27 13:27:50"",79,209.71,51.506683,-0.222024,16,True,NULL,""3 Ariel Way, London W12 7SL, UK"""
"10939,""LRW3F7FS3NC505739"",""2022-09-27 13:06:31"",38,101.16,""2022-09-27 14:09:37"",57,152.69,51.413667,0.123029,16,True,NULL,""231,1 Chancerygate Industrial Park, Edgington Way, Orpington, Sidcup DA14 5AF, UK"""
"10940,""LRW3F7FS0NC503009"",""2022-09-27 13:12:37"",99,268.05,""2022-09-27 13:15:47"",99,268.05,51.564131,-0.091508,16,True,NULL,""2A Lordship Park, London N16 5UD, UK"""
"10941,""LRW3F7FS2NC506817"",""2022-09-27 13:45:43"",81,216.03,""2022-09-27 13:48:45"",82,217.45,51.579909,-0.199367,32,True,NULL,""89 Templars Ave, London NW11 0NR, UK"""
"10942,""LRW3F7FA3MC335338"",""2022-09-27 14:00:10"",31,78.38,""2022-09-27 14:09:08"",68,170.92,52.735301,0.413908,16,True,NULL,""Beveridge Way, Hardwick Narrow, King s Lynn PE30 4NB, UK"""
"10943,""LRW3F7FS2NC505666"",""2022-09-27 14:14:46"",48,126.7,""2022-09-27 16:06:22"",67,178.7,51.489039,-0.077532,30,True,NULL,""110 Dunton Rd, London SE1 5UN, UK"""
"10944,""LRW3F7FS8NC502710"",""2022-09-27 14:18:30"",55,147.43,""2022-09-27 15:00:26"",58,154.38,53.486922,-1.257053,10,True,NULL,""2 Skipton Cl, Denaby Main, Doncaster DN12 4LZ, UK"""
"10945,""LRW3F7FS5NC502793"",""2022-09-27 14:27:23"",64,169.24,""2022-09-27 15:09:27"",79,208.13,51.43161,-0.130584,16,True,NULL,""CVJ9+JQ London, UK"""
"10946,""LRW3F7FA3MC335422"",""2022-09-27 14:33:42"",27,67.48,""2022-09-27 15:57:42"",100,255.61,51.596407,0.586072,16,True,NULL,""247 London Rd, Rayleigh SS6 9DW, UK"""
"10947,""LRW3F7FS6NC505346"",""2022-09-27 14:39:21"",54,145.12,""2022-09-27 17:18:25"",99,268.5,51.496093,0.118072,16,True,NULL,""8 Eynsham Dr, London SE2 9QY, UK"""
"10948,""LRW3F7FS6NC502883"",""2022-09-27 14:48:48"",20,54.4,""2022-09-27 15:09:50"",79,209.23,51.502423,-0.001538,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10949,""LRW3F7FS8NC502710"",""2022-09-27 15:06:30"",58,155.37,""2022-09-27 15:33:28"",60,159.84,53.486922,-1.257053,10,True,NULL,""2 Skipton Cl, Denaby Main, Doncaster DN12 4LZ, UK"""
"10950,""LRW3F7FS3NC502789"",""2022-09-27 15:06:32"",38,99.84,""2022-09-27 18:24:36"",78,206.81,51.391657,-0.066946,32,True,NULL,""97 Denmark Rd, London SE25 5RE, UK"""
"10951,""LRW3F7FS2NC505408"",""2022-09-27 15:15:20"",13,35.34,""2022-09-27 15:36:20"",77,203.31,51.478077,-0.515651,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10952,""LRW3F7FS9NC502943"",""2022-09-27 15:15:42"",80,213.68,""2022-09-27 16:42:33"",97,260.01,51.605349,-0.227524,32,True,NULL,""Copthall Pools, Champions Way, London NW4 1PX, UK"""
"10953,""LRW3F7FAXMC335384"",""2022-09-27 15:18:11"",13,31.65,""2022-09-27 15:39:11"",75,189.88,51.506621,-0.221993,16,True,NULL,""Unit 1073 Ariel Way, London W12 7GB, UK"""
"10954,""LRW3F7FSXNC505804"",""2022-09-27 15:27:40"",14,37.9,""2022-09-27 16:15:52"",99,265.79,51.478113,-0.515748,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10955,""LRW3F7FS2NC505408"",""2022-09-27 15:42:21"",84,222.78,""2022-09-27 15:45:19"",88,233.53,51.478077,-0.515651,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10956,""LRW3F7FSXNC505477"",""2022-09-27 15:42:22"",13,35.59,""2022-09-27 23:00:25"",42,111.48,51.351078,0.716479,10,True,NULL,""11 Quartz Way, Sittingbourne ME10 5SN, UK"""
"10957,""LRW3F7FA3MC335338"",""2022-09-27 16:00:09"",29,74.57,""2022-09-28 01:00:09"",100,254.63,53.39007,-0.015659,20,True,NULL,""Cordeaux Corner, Louth LN11 0SZ, UK"""
"10958,""LRW3F7FS8NC502951"",""2022-09-27 16:03:15"",41,110.64,""2022-09-28 03:09:10"",81,217.03,51.526212,-0.452218,10,True,NULL,""10 Pield Heath Rd, Uxbridge UB8 3NF, UK"""
"10959,""LRW3F7FS0NC503012"",""2022-09-27 16:09:42"",20,52.95,""2022-09-28 05:15:35"",99,268.05,55.786195,-4.001856,16,True,NULL,""114 Crawford St, Motherwell ML1 3BN, UK"""
"10960,""LRW3F7FSXNC505348"",""2022-09-27 16:15:33"",56,151.27,""2022-09-27 19:57:39"",99,268.5,51.463704,-0.185186,32,True,NULL,""8a Juniper Dr, London SW18 1TW, UK"""
"10961,""LRW3F7FA8MC335352"",""2022-09-27 16:18:26"",72,180.72,""2022-09-27 16:30:23"",79,198.57,51.506553,-0.221963,16,True,NULL,""Unit 1073 Ariel Way, London W12 7GB, UK"""
"10962,""LRW3F7FA8MC335352"",""2022-09-27 16:42:23"",81,204.72,""2022-09-27 17:00:30"",95,240.43,51.506553,-0.221963,16,True,NULL,""Unit 1073 Ariel Way, London W12 7GB, UK"""
"10963,""LRW3F7FS5NC505869"",""2022-09-27 16:42:34"",45,119.52,""2022-09-27 17:18:46"",100,266.17,51.506449,-0.22224,16,True,NULL,""1074 Ariel Way, London W12 7GB, UK"""
"10964,""LRW3F7FA1MC335354"",""2022-09-27 16:42:42"",21,54.7,""2022-09-27 16:54:58"",66,167.17,51.420578,-0.98801,16,True,NULL,""250 S Oak Way, Reading RG2 6UG, UK"""
"10965,""LRW3F7FA0MC335359"",""2022-09-27 16:45:08"",59,150.81,""2022-09-27 19:51:08"",100,255.61,51.363397,-0.130414,31,True,NULL,""44 Gomshall Ave, Wallington SM6 8NY, UK"""
"10966,""LRW3F7FA5MC335387"",""2022-09-27 16:48:10"",46,118.6,""2022-09-27 16:54:11"",65,164.61,51.871761,0.193477,16,True,NULL,""The Welcome Break Services, Bishop s Stortford CM23 5QZ, UK"""
"10967,""LRW3F7FS2NC502797"",""2022-09-27 16:51:12"",11,28.24,""2022-09-27 17:03:12"",49,130.2,52.18576,-0.891177,16,True,NULL,""Junction, 15 Loake Cl, Northampton NN4 5EZ, UK"""
"10969,""LRW3F7FS0NC505939"",""2022-09-27 17:03:38"",46,123.41,""2022-09-27 17:45:42"",94,251.66,51.538664,-0.086073,16,True,NULL,""30 Southgate Rd, London N1 3JP, UK"""
"10968,""LRW3F7FS6NC505671"",""2022-09-27 17:03:54"",41,109.24,""2022-09-27 17:49:07"",99,267.15,51.478057,-0.515809,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10970,""LRW3F7FS9NC502795"",""2022-09-27 17:09:28"",30,79.74,""2022-09-27 17:51:20"",99,259.75,51.545828,-0.474667,16,True,NULL,""28 Chippendale Waye, Uxbridge UB8 1QJ, UK"""
"10971,""LRW3F7FJ4MC387495"",""2022-09-27 17:27:49"",10,27.41,""2022-09-27 17:49:00"",72,192.37,51.502333,-0.001772,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
"10972,""LRW3F7FA9MC335389"",""2022-09-27 17:30:12"",12,31.7,""2022-09-27 18:12:13"",22,56.23,51.371099,-0.039792,32,True,NULL,""16 Colin Cl, Croydon CR0 8QD, UK"""
"10973,""LRW3F7FS9NC502876"",""2022-09-27 17:42:11"",49,131.45,""2022-09-28 04:42:08"",88,234.05,51.435382,-0.012375,10,True,NULL,""77 Daneby Rd, London SE6 2QF, UK"""
"10974,""LRW3F7FS8NC502867"",""2022-09-27 17:45:25"",67,178.27,""2022-09-27 18:21:29"",100,266.22,51.496064,0.118109,16,True,NULL,""8 Eynsham Dr, London SE2 9QY, UK"""
"10975,""LRW3F7FS7NC502942"",""2022-09-27 18:18:25"",48,128.12,""2022-09-27 21:54:28"",92,245.36,51.612502,-0.078868,32,True,NULL,""56 Wigston Cl, London N18 1XE, UK"""
"10976,""LRW3F7FA3MC335310"",""2022-09-27 18:21:07"",45,114.36,""2022-09-27 19:06:07"",56,141.4,51.359725,0.535098,32,True,NULL,""20 Fisher Rd, Chatham ME5 7RU, UK"""
"10977,""LRW3F7FS8NC502710"",""2022-09-27 18:30:30"",7,19.4,""2022-09-27 19:15:27"",99,268.05,52.084302,-0.748258,16,True,NULL,""14/15 M1, Newport Pagnell MK16 8DS, UK"""
"10978,""LRW3F7FS4NC503014"",""2022-09-27 18:45:41"",29,78,""2022-09-28 06:51:30"",90,239.69,51.173635,-0.127016,13,True,NULL,""31 Cooper Close, Smallfield, Horley RH6 9PL, UK"""
"10979,""LRW3F7FS9NC505874"",""2022-09-27 18:51:29"",12,32.49,""2022-09-27 19:45:31"",98,259.94,51.506419,-0.222505,16,True,NULL,""1074 Ariel Way, London W12 7GB, UK"""
"10980,""LRW3F7FS4NC504681"",""2022-09-27 19:00:18"",46,121.41,""2022-09-27 19:27:14"",98,260.99,51.478107,-0.51586,16,True,NULL,""8 Poyle Rd, Colnbrook, Slough SL3 0EZ, UK"""
"10981,""LRW3F7FS8NC505610"",""2022-09-27 19:09:53"",61,162.97,""2022-09-27 22:18:33"",97,261.73,51.65333,-0.395166,31,True,NULL,""1 Granville Rd, Watford WD18 0BJ, UK"""
"10982,""LRW3F7FS0NC505732"",""2022-09-27 19:18:20"",45,118.22,""2022-09-27 20:00:21"",99,266.7,51.506472,-0.222257,16,True,NULL,""1074 Ariel Way, London W12 7GB, UK"""
"10983,""LRW3F7FS1NC503018"",""2022-09-27 19:24:16"",44,118.19,""2022-09-28 02:00:12"",100,268.05,51.564566,-0.123416,22,True,NULL,""17 Cornwallis Rd, London N19 4LP, UK"""
"10984,""LRW3F7FA2MC335315"",""2022-09-27 19:30:48"",38,95.64,""2022-09-27 20:10:02"",99,254.63,51.506646,-0.222007,16,True,NULL,""Unit 1073 Ariel Way, London W12 7GB, UK"""
"10985,""LRW3F7FS6NC505606"",""2022-09-27 19:33:36"",16,43.96,""2022-09-27 19:45:36"",48,130,51.135188,-0.191262,16,True,NULL,""3 County Oak Way, County Oak, Crawley RH11 7ST, UK"""
"10986,""LRW3F7FS2NC506817"",""2022-09-27 19:37:03"",77,205.63,""2022-09-27 21:39:47"",99,268.5,51.57989,-0.199365,32,True,NULL,""89 Templars Ave, London NW11 0NR, UK"""
"10987,""LRW3F7FA9MC335389"",""2022-09-27 19:45:13"",20,51.12,""2022-09-28 01:30:09"",100,254.63,51.3711,-0.039764,32,True,NULL,""12 Colin Cl, Croydon CR0 8QD, UK"""
"10988,""LRW3F7FS2NC505411"",""2022-09-27 19:48:28"",11,29.5,""2022-09-27 20:12:23"",60,157.64,51.529625,-0.015391,16,True,NULL,""Bow Flyover, 4 Payne Rd, Bow, London E3 2SP, UK"""
"10989,""LRW3F7FA5MC335387"",""2022-09-27 19:57:12"",7,18.4,""2022-09-27 23:09:11"",52,132.41,51.568621,-0.382635,32,True,NULL,""150 Torbay Rd, Harrow HA2 9QF, UK"""
"10990,""LRW3F7FSXNC502949"",""2022-09-27 20:10:04"",7,19.33,""2022-09-27 20:54:44"",96,254.65,51.506491,-0.221915,16,True,NULL,""Unit 1073 Ariel Way, London W12 7GB, UK"""
"10991,""LRW3F7FA1MC335306"",""2022-09-27 20:12:19"",21,54.7,""2022-09-28 05:57:17"",61,154.39,51.749852,0.502234,10,True,NULL,""51 Candytuft Rd, Springfield, Chelmsford CM1 6YS, UK"""
"10992,""LRW3F7FJ7MC387488"",""2022-09-27 20:24:49"",50,127.64,""2022-09-28 06:18:28"",86,221.72,51.580267,-0.225441,10,True,NULL,""210 Hendon Way, London NW4 3NE, UK"""
"10993,""LRW3F7FS6NC505606"",""2022-09-27 20:30:30"",42,113.45,""2022-09-28 01:21:31"",100,268.5,51.133994,0.228329,32,True,NULL,""32 Edward St, Rusthall, Tunbridge Wells TN4 8RP, UK"""
"10994,""LRW3F7FS5NC505810"",""2022-09-27 20:51:35"",21,55.8,""2022-09-27 21:18:27"",82,218.46,51.506459,-0.222449,16,True,NULL,""1074 Ariel Way, London W12 7GB, UK"""
"10995,""LRW3F7FS6NC502799"",""2022-09-27 20:57:30"",17,43.91,""2022-09-27 21:45:21"",99,263.43,51.545634,-0.474313,16,True,NULL,""25 Chippendale Waye, Uxbridge UB8 1QJ, UK"""
"10996,""LRW3F7FA1MC335354"",""2022-09-27 21:01:11"",45,115.54,""2022-09-27 22:33:43"",78,200.4,51.579368,-0.014834,16,True,NULL,""48 Pendlestone Rd, London E17 9BH, UK"""
"10997,""LRW3F7FSXNC502868"",""2022-09-27 21:21:44"",63,169.72,""2022-09-27 23:27:29"",100,268.05,51.523922,0.054156,16,True,NULL,""68 Monmouth Rd, London E6 3QS, UK"""
"10998,""LRW3F7FA8MC335397"",""2022-09-27 21:36:44"",23,57.26,""2022-09-27 22:00:33"",72,182.51,51.502279,-0.001828,16,True,NULL,""1 Waterview Dr, London SE10 0TW, UK"""
